1	1.05	0	0	0	-nan
1	1.1	1260	1	51	-nan
2	1.1	0	0	0	-nan
1	1.15	1260	1	51	-nan
2	1.15	129	2	50	0
1	1.2	9838	7	52	0
2	1.2	129	2	50	0
1	1.25	9838	7	52	0
2	1.25	408	7	50	0
1	1.3	22026	16	58	0
2	1.3	408	7	50	0
1	1.35	25114	19	56	0
2	1.35	1178	16	54	0
1	1.4	25283	22	51	0
2	1.4	1491	20	51	0
1	1.45	25404	24	51	0
2	1.45	1746	23	51	0
1	1.5	25404	24	51	0
2	1.5	1916	25	53	0
1	1.55	27052	27	53	0
2	1.55	1916	25	53	0
1	1.6	27114	28	50	0
2	1.6	2171	28	50	0
1	1.65	27178	29	50	0
2	1.65	2256	29	50	0
1	1.7	28830	32	51	0
2	1.7	2341	30	51	0
1	1.75	28830	32	51	0
2	1.75	2596	33	51	0
1	1.8	28958	34	54	0
2	1.8	2596	33	51	0
1	1.85	29022	35	54	0
2	1.85	2681	34	54	0
1	1.9	29086	36	50	0
2	1.9	2851	36	50	0
1	1.95	29150	37	50	0
2	1.95	2936	37	50	0
1	2	29219	38	51	0
2	2	3021	38	51	0
1	2.05	29283	39	51	0
2	2.05	3106	39	51	0
1	2.1	29411	41	50	0
2	2.1	3191	40	50	0
1	2.15	29475	42	50	0
2	2.15	3361	42	50	0
1	2.2	29539	43	52	0
2	2.2	3446	43	52	0
1	2.25	29603	44	52	0
2	2.25	3531	44	52	0
1	2.3	29667	45	52	0
2	2.3	3616	45	52	0
1	2.35	29795	47	52	0
2	2.35	3701	46	52	0
1	2.4	29859	48	54	0
2	2.4	3871	48	54	0
1	2.45	29928	49	54	0
2	2.45	3871	48	54	0
1	2.5	29992	50	50	0
2	2.5	4041	50	50	0
1	2.55	30056	51	50	0
2	2.55	4126	51	50	0
1	2.6	30118	52	52	0
2	2.6	4211	52	52	0
1	2.65	30118	52	52	0
2	2.65	4296	53	52	0
1	2.7	30246	54	52	0
2	2.7	4296	53	52	0
1	2.75	30246	54	52	0
2	2.75	4381	54	52	0
1	2.8	30310	55	51	0
2	2.8	4466	55	52	0
1	2.85	30374	56	51	0
2	2.85	4551	56	51	0
1	2.9	30374	56	51	0
2	2.9	4636	57	53	0
1	2.95	30438	57	53	0
2	2.95	4636	57	53	0
1	3	30502	58	51	0
2	3	4721	58	51	0
1	3.05	30566	59	51	0
2	3.05	4806	59	51	0
1	3.1	30635	60	54	0
2	3.1	4891	60	54	0
1	3.15	30635	60	54	0
2	3.15	4976	61	54	0
1	3.2	30699	61	50	0
2	3.2	4976	61	54	0
1	3.25	30763	62	50	0
2	3.25	5061	62	50	0
1	3.3	30763	62	50	0
2	3.3	5146	63	53	0
1	3.35	30891	64	53	0
2	3.35	5146	63	53	0
1	3.4	30891	64	53	0
2	3.4	5231	64	53	0
1	3.45	30957	65	53	0
2	3.45	5316	65	53	0
1	3.5	31023	66	50	0
2	3.5	5401	66	50	0
1	3.55	31023	66	50	0
2	3.55	5486	67	50	0
1	3.6	31089	67	52	0
2	3.6	5486	67	50	0
1	3.65	31155	68	52	0
2	3.65	5571	68	52	0
1	3.7	31221	69	54	0
2	3.7	5656	69	54	0
1	3.75	31287	70	54	0
2	3.75	5741	70	54	0
1	3.8	31287	70	54	0
2	3.8	5826	71	54	0
1	3.85	31358	71	54	0
2	3.85	5826	71	54	0
1	3.9	31424	72	54	0
2	3.9	5911	72	54	0
1	3.95	31424	72	54	0
2	3.95	5996	73	54	0
1	4	31490	73	51	0
2	4	5996	73	54	0
1	4.05	31556	74	51	0
2	4.05	6081	74	51	0
1	4.1	31622	75	53	0
2	4.1	6166	75	53	0
1	4.15	31688	76	53	0
2	4.15	6251	76	53	0
1	4.2	31688	76	53	0
2	4.2	6336	77	53	0
1	4.25	31754	77	53	0
2	4.25	6336	77	53	0
1	4.3	31820	78	51	0
2	4.3	6421	78	51	0
1	4.35	31886	79	51	0
2	4.35	6506	79	51	0
1	4.4	31952	80	52	0
2	4.4	6591	80	52	0
1	4.45	31952	80	52	0
2	4.45	6676	81	52	0
1	4.5	32018	81	54	0
2	4.5	6676	81	52	0
1	4.55	32089	82	54	0
2	4.55	6761	82	54	0
1	4.6	32089	82	54	0
2	4.6	6846	83	50	0
1	4.65	32221	84	50	0
2	4.65	6846	83	50	0
1	4.7	32221	84	50	0
2	4.7	7016	85	50	0
1	4.75	32287	85	50	0
2	4.75	7016	85	50	0
1	4.8	32353	86	52	0
2	4.8	7101	86	52	0
1	4.85	32353	86	52	0
2	4.85	7186	87	52	0
1	4.9	32419	87	52	0
2	4.9	7186	87	52	0
1	4.95	32485	88	52	0
2	4.95	7271	88	52	0
1	5	32551	89	53	0
2	5	7356	89	53	0
1	5.05	32617	90	53	0
2	5.05	7441	90	53	0
1	5.1	32617	90	53	0
