1	1.05	0	0	0	-nan
1	1.1	1260	1	51	-nan
2	1.1	0	0	0	-nan
1	1.15	1260	1	51	-nan
2	1.15	129	2	50	0
1	1.2	9838	7	55	0
2	1.2	129	2	50	0
1	1.25	9838	7	55	0
2	1.25	350	6	53	0
1	1.3	22026	16	57	0
2	1.3	408	7	53	0
1	1.35	25114	19	55	0
2	1.35	1093	15	53	0
1	1.4	25226	21	52	0
2	1.4	1491	20	52	0
1	1.45	25342	23	52	0
2	1.45	1661	22	52	0
1	1.5	25404	24	52	0
2	1.5	1831	24	54	0
1	1.55	26983	26	56	0
2	1.55	1916	25	54	0
1	1.6	27112	28	51	0
2	1.6	2086	27	51	0
1	1.65	27176	29	51	0
2	1.65	2256	29	51	0
1	1.7	28760	31	53	0
2	1.7	2341	30	51	0
1	1.75	28824	32	51	0
2	1.75	2511	32	51	0
1	1.8	28952	34	52	0
2	1.8	2596	33	52	0
1	1.85	29016	35	52	0
2	1.85	2681	34	52	0
1	1.9	29080	36	52	0
2	1.9	2851	36	52	0
1	1.95	29144	37	52	0
2	1.95	2936	37	52	0
1	2	29213	38	50	0
2	2	3021	38	50	0
1	2.05	29277	39	50	0
2	2.05	3106	39	50	0
1	2.1	29405	41	50	0
2	2.1	3191	40	50	0
1	2.15	29469	42	50	0
2	2.15	3361	42	50	0
1	2.2	29533	43	54	0
2	2.2	3361	42	50	0
1	2.25	29597	44	54	0
2	2.25	3531	44	54	0
1	2.3	29661	45	50	0
2	2.3	3616	45	50	0
1	2.35	29789	47	50	0
2	2.35	3701	46	50	0
1	2.4	29789	47	50	0
2	2.4	3871	48	53	0
1	2.45	29922	49	53	0
2	2.45	3871	48	53	0
1	2.5	29986	50	54	0
2	2.5	4041	50	54	0
1	2.55	30050	51	54	0
2	2.55	4126	51	54	0
1	2.6	30114	52	50	0
2	2.6	4211	52	50	0
1	2.65	30178	53	50	0
2	2.65	4296	53	50	0
1	2.7	30306	55	52	0
2	2.7	4381	54	52	0
1	2.75	30370	56	52	0
2	2.75	4466	55	52	0
1	2.8	30434	57	53	0
2	2.8	4636	57	53	0
1	2.85	30498	58	53	0
2	2.85	4636	57	53	0
1	2.9	30562	59	54	0
2	2.9	4806	59	54	0
1	2.95	30631	60	54	0
2	2.95	4891	60	54	0
1	3	30695	61	54	0
2	3	4976	61	54	0
1	3.05	30759	62	54	0
2	3.05	5061	62	54	0
1	3.1	30887	64	53	0
2	3.1	5146	63	53	0
1	3.15	30951	65	53	0
2	3.15	5316	65	53	0
1	3.2	31017	66	54	0
2	3.2	5401	66	54	0
1	3.25	31083	67	54	0
2	3.25	5486	67	54	0
1	3.3	31149	68	51	0
2	3.3	5571	68	51	0
1	3.35	31215	69	51	0
2	3.35	5656	69	51	0
1	3.4	31352	71	51	0
2	3.4	5741	70	51	0
1	3.45	31352	71	51	0
2	3.45	5911	72	51	0
1	3.5	31484	73	52	0
2	3.5	5911	72	51	0
1	3.55	31550	74	52	0
2	3.55	6081	74	52	0
1	3.6	31616	75	51	0
2	3.6	6166	75	51	0
1	3.65	31748	77	51	0
2	3.65	6251	76	51	0
1	3.7	31748	77	51	0
2	3.7	6421	78	52	0
1	3.75	31880	79	52	0
2	3.75	6421	78	52	0
1	3.8	31946	80	53	0
2	3.8	6591	80	53	0
1	3.85	32012	81	53	0
2	3.85	6676	81	53	0
1	3.9	32083	82	51	0
2	3.9	6761	82	51	0
1	3.95	32149	83	51	0
2	3.95	6846	83	51	0
1	4	32215	84	54	0
2	4	6931	84	54	0
1	4.05	32347	86	54	0
2	4.05	7016	85	54	0
1	4.1	32413	87	50	0
2	4.1	7186	87	50	0
1	4.15	32479	88	50	0
2	4.15	7271	88	50	0
1	4.2	32545	89	52	0
2	4.2	7356	89	52	0
1	4.25	32611	90	52	0
2	4.25	7441	90	52	0
1	4.3	32743	92	52	0
2	4.3	7526	91	52	0
1	4.35	32743	92	52	0
2	4.35	7696	93	52	0
1	4.4	32880	94	54	0
2	4.4	7696	93	52	0
1	4.45	32946	95	54	0
2	4.45	7866	95	54	0
1	4.5	33012	96	52	0
2	4.5	7951	96	52	0
1	4.55	33078	97	52	0
2	4.55	8036	97	52	0
1	4.6	33144	98	52	0
2	4.6	8121	98	52	0
1	4.65	33276	100	52	0
2	4.65	8206	99	52	0
1	4.7	33342	101	53	0
2	4.7	8376	101	53	0
1	4.75	33408	102	53	0
2	4.75	8461	102	53	0
1	4.8	33474	103	51	0
2	4.8	8546	103	51	0
1	4.85	33545	104	51	0
2	4.85	8631	104	51	0
1	4.9	33611	105	54	0
2	4.9	8716	105	54	0
1	4.95	33743	107	54	0
2	4.95	8801	106	54	0
1	5	33743	107	54	0
2	5	8971	108	50	0
1	5.05	33807	108	50	0
2	5.05	8971	108	50	0
1	5.1	33873	109	54	0
