
500	0

500	0

510	0

510	1602048

520	1602048

520	0

530	0

530	0

540	0

540	0

550	0

550	0

560	0

560	0

570	0

570	0

580	0

580	0

590	0

590	0
