-37.6	50	1.5	-12.9837	-12.9837	-106.473	0	
-35.2	-70	1.5	-9.39785	-9.39785	-104.338	0	
-35.2	-67.6	1.5	-16.017	-16.017	-102.351	0	
-35.2	-65.2	1.5	-17.351	-17.351	-114.553	0	
-35.2	-62.8	1.5	-18.544	-18.544	-107.165	0	
-35.2	-60.4	1.5	-10.5877	-10.5877	-110.288	0	
-35.2	-58	1.5	-17.156	-17.156	-109.904	0	
-35.2	-55.6	1.5	-9.49281	-9.49281	-97.4487	0	
-35.2	-53.2	1.5	9.5764	9.5764	-108.48	0	
-35.2	-50.8	1.5	-15.3499	-15.3499	-105.404	0	
-35.2	-48.4	1.5	8.82826	8.82826	-94.662	0	
-35.2	-46	1.5	-13.9653	-13.9653	-96.8837	0	
-35.2	-43.6	1.5	5.28013	5.28013	-111.232	0	
-35.2	-41.2	1.5	-14.5913	-14.5913	-107.588	0	
-35.2	-38.8	1.5	-12.6515	-12.6515	-99.364	0	
-35.2	-36.4	1.5	-6.45598	-6.45598	-109.788	0	
-35.2	-34	1.5	-9.91352	-9.91352	-109.267	0	
-35.2	-31.6	1.5	-10.4662	-10.4662	-106.787	0	
-35.2	-29.2	1.5	15.5735	15.5735	-100.388	0	
-35.2	-26.8	1.5	-9.81746	-9.81746	-105.05	0	
-35.2	-24.4	1.5	-8.52544	-8.52544	-103.78	0	
-35.2	-22	1.5	-8.83861	-8.83861	-101.93	0	
-35.2	-19.6	1.5	-8.34798	-8.34798	-104.839	0	
-35.2	-17.2	1.5	6.85823	6.85823	-101.516	0	
-35.2	-14.8	1.5	-6.11729	-6.11729	-103.367	0	
-35.2	-12.4	1.5	-5.17771	-5.17771	-103.141	0	
-35.2	-10	1.5	-6.03764	-6.03764	-101.369	0	
-35.2	-7.6	1.5	-8.09491	-8.09491	-97.4756	0	
-35.2	-5.2	1.5	-5.06953	-5.06953	-96.1956	0	
-35.2	-2.8	1.5	-6.20161	-6.20161	-101.177	0	
-35.2	-0.4	1.5	-5.31316	-5.31316	-90.2668	0	
-35.2	2	1.5	-4.20571	-4.20571	-90.5575	0	
-35.2	4.4	1.5	9.0748	9.0748	-99.5313	0	
-35.2	6.8	1.5	-4.42641	-4.42641	-93.5936	0	
-35.2	9.2	1.5	-5.37971	-5.37971	-103.009	0	
-35.2	11.6	1.5	-7.02411	-7.02411	-104.5	0	
-35.2	14	1.5	-7.59545	-7.59545	-87.8296	0	
-35.2	16.4	1.5	-7.46614	-7.46614	-104.803	0	
-35.2	18.8	1.5	-7.56764	-7.56764	-103.714	0	
-35.2	21.2	1.5	-9.75708	-9.75708	-93.6985	0	
-35.2	23.6	1.5	-6.99909	-6.99909	-104.419	0	
-35.2	26	1.5	-9.41492	-9.41492	-106.696	0	
-35.2	28.4	1.5	-9.78406	-9.78406	-100.425	0	
-35.2	30.8	1.5	1.98715	1.98715	-106.515	0	
-35.2	33.2	1.5	-13.5759	-13.5759	-101.914	0	
-35.2	35.6	1.5	-12.9544	-12.9544	-107.699	0	
-35.2	38	1.5	-12.331	-12.331	-108.805	0	
-35.2	40.4	1.5	-14.2823	-14.2823	-104.304	0	
-35.2	42.8	1.5	-0.0142825	-0.0142825	-111.888	0	
-35.2	45.2	1.5	-14.6889	-14.6889	-110.264	0	
-35.2	47.6	1.5	6.41221	6.41221	-108.621	0	
-35.2	50	1.5	-16.9225	-16.9225	-111.577	0	
-32.8	-70	1.5	1.49014	1.49014	-113.148	0	
-32.8	-67.6	1.5	-21.7532	-21.7532	-114.878	0	
-32.8	-65.2	1.5	-18.3617	-18.3617	-101.119	0	
-32.8	-62.8	1.5	-12.1148	-12.1148	-91.0331	0	
-32.8	-60.4	1.5	-6.03476	-6.03476	-100.37	0	
-32.8	-58	1.5	-8.30701	-8.30701	-112.205	0	
-32.8	-55.6	1.5	-0.483096	-0.483096	-110.997	0	
-32.8	-53.2	1.5	-3.4981	-3.4981	-95.5355	0	
-32.8	-50.8	1.5	8.06643	8.06643	-111.54	0	
-32.8	-48.4	1.5	5.74485	5.74485	-108.611	0	
-32.8	-46	1.5	-13.6625	-13.6625	-110.672	0	
-32.8	-43.6	1.5	-10.3722	-10.3722	-109.417	0	
-32.8	-41.2	1.5	-12.9473	-12.9473	-101.524	0	
