1	1.05	0	0	0	-nan
1	1.1	1260	1	52	-nan
1	1.15	1260	1	52	-nan
1	1.2	9838	7	52	0
1	1.25	9838	7	52	0
3	1.25	1567	2	11	0
1	1.3	20505	15	52	0
3	1.3	7742	8	12	0
1	1.35	23654	19	50	0
3	1.35	10775	10	11	0
1	1.4	25400	24	52	0
3	1.4	10775	10	11	0
1	1.45	25518	26	50	0
3	1.45	10775	10	11	0
1	1.5	25644	28	50	0
3	1.5	10775	10	11	0
1	1.55	27225	30	52	0
3	1.55	10775	10	11	0
1	1.6	27349	32	50	0
3	1.6	10775	10	11	0
1	1.65	27411	33	50	0
3	1.65	10775	10	11	0
1	1.7	28999	35	50	0
3	1.7	10775	10	11	0
1	1.75	29063	36	50	0
3	1.75	10775	10	11	0
1	1.8	29125	37	50	0
3	1.8	10775	10	11	0
1	1.85	29258	39	50	0
3	1.85	10775	10	11	0
1	1.9	29322	40	50	0
3	1.9	10775	10	11	0
1	1.95	29386	41	50	0
3	1.95	10775	10	11	0
1	2	29450	42	50	0
3	2	10775	10	11	0
1	2.05	29514	43	50	0
3	2.05	10775	10	11	0
1	2.1	29642	45	50	0
3	2.1	10775	10	11	0
1	2.15	29706	46	50	0
3	2.15	10775	10	11	0
1	2.2	29770	47	50	0
3	2.2	10775	10	11	0
1	2.25	29834	48	50	0
3	2.25	10775	10	11	0
1	2.3	29903	49	50	0
3	2.3	10775	10	11	0
1	2.35	30031	51	50	0
3	2.35	10775	10	11	0
1	2.4	30095	52	50	0
3	2.4	10775	10	11	0
1	2.45	30159	53	50	0
3	2.45	10775	10	11	0
1	2.5	30223	54	50	0
3	2.5	10775	10	11	0
1	2.55	30287	55	50	0
3	2.55	10775	10	11	0
1	2.6	30415	57	50	0
3	2.6	10775	10	11	0
1	2.65	30479	58	50	0
3	2.65	10775	10	11	0
1	2.7	30545	59	50	0
3	2.7	10775	10	11	0
1	2.75	30616	60	50	0
3	2.75	10775	10	11	0
1	2.8	30682	61	50	0
3	2.8	10775	10	11	0
1	2.85	30814	63	50	0
3	2.85	10775	10	11	0
1	2.9	30880	64	50	0
3	2.9	10775	10	11	0
1	2.95	30946	65	50	0
3	2.95	10775	10	11	0
1	3	31012	66	50	0
