time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.9601	2	1	4	945	0.256998
0.9601	2	1	4	945	0.256898
0.9601	2	1	4	945	0.256798
0.9601	2	1	4	945	0.256698
0.9601	2	1	5	945	0.257598
0.9601	2	1	5	945	0.257498
0.9601	2	1	5	945	0.257398
0.9601	2	1	5	945	0.257298
0.9601	2	1	5	945	0.257198
0.9601	2	1	5	945	0.257098
0.9601	2	1	5	945	0.256998
0.9601	2	1	5	945	0.256898
0.9601	2	1	5	945	0.256798
0.9601	2	1	5	945	0.256698
0.9611	2	1	4	945	0.257598
0.9611	2	1	4	945	0.257498
0.9611	2	1	4	945	0.257398
0.9611	2	1	4	945	0.257298
0.9611	2	1	4	945	0.257198
0.9611	2	1	4	945	0.257098
0.9611	2	1	4	945	0.256998
0.9611	2	1	4	945	0.256898
0.9611	2	1	4	945	0.256798
0.9611	2	1	5	945	0.257598
0.9611	2	1	5	945	0.257498
0.9611	2	1	5	945	0.257398
0.9611	2	1	5	945	0.257298
0.9611	2	1	5	945	0.257198
0.9611	2	1	5	945	0.257098
0.9611	2	1	5	945	0.256998
0.9611	2	1	5	945	0.256898
0.9611	2	1	5	945	0.256798
0.962029	2	1	4	945	0.257627
0.962029	2	1	4	945	0.257527
0.962029	2	1	4	945	0.257427
0.962029	2	1	4	945	0.257327
0.962029	2	1	4	945	0.257227
0.962029	2	1	4	945	0.257127
0.962029	2	1	4	945	0.257027
0.962029	2	1	4	945	0.256927
0.962029	2	1	4	945	0.256827
0.962029	2	1	5	945	0.257626
0.962029	2	1	5	945	0.257526
0.962029	2	1	5	945	0.257426
0.962029	2	1	5	945	0.257326
0.962029	2	1	5	945	0.257226
0.962029	2	1	5	945	0.257126
0.962029	2	1	5	945	0.257026
0.962029	2	1	5	945	0.256926
0.962029	2	1	5	945	0.256826
0.9651	2	1	4	945	0.259798
0.9651	2	1	4	945	0.259698
0.9651	2	1	4	945	0.259598
0.9651	2	1	4	945	0.259498
0.9651	2	1	4	945	0.259398
0.9651	2	1	4	945	0.259298
0.9651	2	1	4	945	0.259198
0.9651	2	1	4	945	0.259098
0.9651	2	1	4	945	0.258998
0.9651	2	1	5	945	0.259798
0.9651	2	1	5	945	0.259698
0.9651	2	1	5	945	0.259598
0.9651	2	1	5	945	0.259498
0.9651	2	1	5	945	0.259398
0.9651	2	1	5	945	0.259298
0.9651	2	1	5	945	0.259198
0.9651	2	1	5	945	0.259098
0.9651	2	1	5	945	0.258998
0.9661	2	1	4	945	0.259898
0.9661	2	1	4	945	0.259798
0.9661	2	1	4	945	0.259698
0.9661	2	1	4	945	0.259598
0.9661	2	1	4	945	0.259498
0.9661	2	1	4	945	0.259398
0.9661	2	1	4	945	0.259298
0.9661	2	1	4	945	0.259198
0.9661	2	1	4	945	0.259098
0.9661	2	1	4	945	0.258998
0.9661	2	1	5	945	0.259898
0.9661	2	1	5	945	0.259798
0.9661	2	1	5	945	0.259698
0.9661	2	1	5	945	0.259598
0.9661	2	1	5	945	0.259498
0.9661	2	1	5	945	0.259398
0.9661	2	1	5	945	0.259298
0.9661	2	1	5	945	0.259198
0.9661	2	1	5	945	0.259098
0.9661	2	1	5	945	0.258998
0.967029	2	1	4	945	0.259827
0.967029	2	1	4	945	0.259727
0.967029	2	1	4	945	0.259627
0.967029	2	1	4	945	0.259527
0.967029	2	1	4	945	0.259427
0.967029	2	1	4	945	0.259327
0.967029	2	1	4	945	0.259227
0.967029	2	1	4	945	0.259127
0.967029	2	1	4	945	0.259027
0.967029	2	1	5	945	0.259826
0.967029	2	1	5	945	0.259726
0.967029	2	1	5	945	0.259626
0.967029	2	1	5	945	0.259526
0.967029	2	1	5	945	0.259426
0.967029	2	1	5	945	0.259326
0.967029	2	1	5	945	0.259226
0.967029	2	1	5	945	0.259126
0.967029	2	1	5	945	0.259026
0.9701	2	1	4	945	0.261998
0.9701	2	1	4	945	0.261898
0.9701	2	1	4	945	0.261798
0.9701	2	1	4	945	0.261698
0.9701	2	1	4	945	0.261598
0.9701	2	1	4	945	0.261498
0.9701	2	1	4	945	0.261398
0.9701	2	1	4	945	0.261298
0.9701	2	1	4	945	0.261198
0.9701	2	1	5	945	0.261998
0.9701	2	1	5	945	0.261898
0.9701	2	1	5	945	0.261798
0.9701	2	1	5	945	0.261698
0.9701	2	1	5	945	0.261598
0.9701	2	1	5	945	0.261498
0.9701	2	1	5	945	0.261398
0.9701	2	1	5	945	0.261298
0.9701	2	1	5	945	0.261198
0.9711	2	1	4	945	0.262098
0.9711	2	1	4	945	0.261998
0.9711	2	1	4	945	0.261898
0.9711	2	1	4	945	0.261798
0.9711	2	1	4	945	0.261698
0.9711	2	1	4	945	0.261598
0.9711	2	1	4	945	0.261498
0.9711	2	1	4	945	0.261398
0.9711	2	1	4	945	0.261298
0.9711	2	1	5	945	0.262098
