time(s)	cellId	rnti	lcid	packetSize	delay(s)
1.08303	2	1	3	8929	0.00295714
1.08403	2	1	3	8929	0.00295714
1.08803	2	1	3	8929	0.00295714
1.08903	2	1	3	8929	0.00295714
1.09303	2	1	3	8929	0.00295714
1.09403	2	1	3	8929	0.00295714
1.09803	2	1	3	8929	0.00295714
1.09903	2	1	3	8929	0.00295714
1.10303	2	1	3	8929	0.00295714
1.10403	2	1	3	8929	0.00295714
1.10803	2	1	3	8929	0.00295714
1.10903	2	1	3	8929	0.00295714
1.11303	2	1	3	8929	0.00295714
1.11403	2	1	3	8929	0.00295714
1.11803	2	1	3	8929	0.00295714
1.11903	2	1	3	8929	0.00295714
1.12303	2	1	3	8929	0.00295714
1.12403	2	1	3	8929	0.00295714
1.12803	2	1	3	8929	0.00295714
1.12903	2	1	3	8929	0.00295714
1.13303	2	1	3	8929	0.00295714
1.13403	2	1	3	8929	0.00295714
1.13803	2	1	3	8929	0.00295714
1.13903	2	1	3	8929	0.00295714
1.14303	2	1	3	8929	0.00295714
1.14403	2	1	3	8929	0.00295714
1.14803	2	1	3	8929	0.00295714
1.14903	2	1	3	8929	0.00295714
1.15303	2	1	3	8929	0.00295714
1.15403	2	1	3	8929	0.00295714
1.15803	2	1	3	8929	0.00295714
1.15903	2	1	3	8929	0.00295714
1.16303	2	1	3	8929	0.00295714
1.16403	2	1	3	8929	0.00295714
1.16803	2	1	3	8929	0.00295714
1.16903	2	1	3	8929	0.00295714
1.17303	2	1	3	8929	0.00295714
1.17403	2	1	3	8929	0.00295714
1.17803	2	1	3	8929	0.00295714
1.18303	2	1	3	8929	0.00295714
1.18403	2	1	3	8929	0.00295714
1.18803	2	1	3	8929	0.00295714
1.18903	2	1	3	8929	0.00295714
1.19303	2	1	3	8929	0.00295714
1.19403	2	1	3	8929	0.00295714
1.19803	2	1	3	8929	0.00295714
1.19903	2	1	3	8929	0.00295714
1.20303	2	1	3	8929	0.00295714
1.20403	2	1	3	8929	0.00295714
1.20803	2	1	3	8929	0.00295714
1.20903	2	1	3	8929	0.00295714
1.21303	2	1	3	8929	0.00295714
1.21403	2	1	3	8929	0.00295714
1.21803	2	1	3	8929	0.00295714
1.21903	2	1	3	8929	0.00295714
1.22303	2	1	3	8929	0.00295714
1.22403	2	1	3	8929	0.00295714
1.22803	2	1	3	8929	0.00295714
1.22903	2	1	3	8929	0.00295714
1.23303	2	1	3	8929	0.00295714
1.23403	2	1	3	8929	0.00295714
1.23803	2	1	3	8929	0.00295714
1.23903	2	1	3	8929	0.00295714
1.24303	2	1	3	8929	0.00295714
1.24403	2	1	3	8929	0.00295714
1.24803	2	1	3	8929	0.00295714
1.24903	2	1	3	8929	0.00295714
1.25303	2	1	3	8929	0.00295714
1.25403	2	1	3	8929	0.00295714
1.25803	2	1	3	8929	0.00295714
1.25903	2	1	3	8929	0.00295714
1.26303	2	1	3	8929	0.00295714
1.26403	2	1	3	8929	0.00295714
1.26803	2	1	3	8929	0.00295714
1.26903	2	1	3	8929	0.00295714
1.27303	2	1	3	8929	0.00295714
1.27403	2	1	3	8929	0.00295714
1.27803	2	1	3	8929	0.00295714
1.27903	2	1	3	8929	0.00295714
1.28303	2	1	3	8929	0.00295714
1.28403	2	1	3	8929	0.00295714
1.28803	2	1	3	8929	0.00295714
1.28903	2	1	3	8929	0.00295714
1.29303	2	1	3	8929	0.00295714
1.29403	2	1	3	8929	0.00295714
1.29803	2	1	3	8929	0.00295714
1.29903	2	1	3	8929	0.00295714
1.30303	2	1	3	8929	0.00295714
1.30403	2	1	3	8929	0.00295714
1.30803	2	1	3	8929	0.00295714
1.30903	2	1	3	8929	0.00295714
1.31303	2	1	3	8929	0.00295714
1.31403	2	1	3	8929	0.00295714
1.31803	2	1	3	8929	0.00295714
1.31903	2	1	3	8929	0.00295714
1.32303	2	1	3	8929	0.00295714
1.32403	2	1	3	8929	0.00295714
1.32803	2	1	3	8929	0.00295714
1.32903	2	1	3	8929	0.00295714
1.33303	2	1	3	8929	0.00295714
1.33403	2	1	3	8929	0.00295714
1.33803	2	1	3	8929	0.00295714
1.33903	2	1	3	8929	0.00295714
1.34303	2	1	3	8929	0.00295714
1.34403	2	1	3	8929	0.00295714
1.34803	2	1	3	8929	0.00295714
1.34903	2	1	3	8929	0.00295714
1.35303	2	1	3	8929	0.00295714
1.35403	2	1	3	8929	0.00295714
1.35803	2	1	3	8929	0.00295714
1.35903	2	1	3	8929	0.00295714
1.36303	2	1	3	8929	0.00295714
1.36403	2	1	3	8929	0.00295714
1.36803	2	1	3	8929	0.00295714
1.36903	2	1	3	8929	0.00295714
1.37303	2	1	3	8929	0.00295714
1.37403	2	1	3	8929	0.00295714
1.37803	2	1	3	8929	0.00295714
1.38303	2	1	3	8929	0.00295714
1.38403	2	1	3	8929	0.00295714
1.38803	2	1	3	8929	0.00295714
1.38903	2	1	3	8929	0.00295714
1.39303	2	1	3	8929	0.00295714
1.39403	2	1	3	8929	0.00295714
1.39803	2	1	3	8929	0.00295714
1.39903	2	1	3	8929	0.00295714
