1	1.05	0	0	0	-nan
1	1.1	1260	1	54	-nan
2	1.1	0	0	0	-nan
1	1.15	1260	1	54	-nan
2	1.15	129	2	53	0
1	1.2	9838	7	56	0
2	1.2	129	2	53	0
1	1.25	9838	7	56	0
2	1.25	350	6	54	0
1	1.3	18989	14	54	0
2	1.3	408	7	50	0
1	1.35	25114	19	50	0
2	1.35	1008	14	50	0
1	1.4	25226	21	53	0
2	1.4	1491	20	53	0
1	1.45	25342	23	53	0
2	1.45	1661	22	53	0
1	1.5	25404	24	54	0
2	1.5	1831	24	54	0
1	1.55	26983	26	56	0
2	1.55	1916	25	54	0
1	1.6	27114	28	51	0
2	1.6	2086	27	51	0
1	1.65	27178	29	51	0
2	1.65	2256	29	51	0
1	1.7	28762	31	52	0
2	1.7	2341	30	52	0
1	1.75	28826	32	52	0
2	1.75	2511	32	52	0
1	1.8	28890	33	50	0
2	1.8	2596	33	50	0
1	1.85	29018	35	50	0
2	1.85	2681	34	50	0
1	1.9	29018	35	50	0
2	1.9	2851	36	53	0
1	1.95	29146	37	53	0
2	1.95	2851	36	53	0
1	2	29215	38	52	0
2	2	3021	38	52	0
1	2.05	29279	39	52	0
2	2.05	3106	39	52	0
1	2.1	29407	41	51	0
2	2.1	3191	40	51	0
1	2.15	29407	41	51	0
2	2.15	3361	42	51	0
1	2.2	29535	43	51	0
2	2.2	3361	42	51	0
1	2.25	29599	44	51	0
2	2.25	3531	44	51	0
1	2.3	29663	45	50	0
2	2.3	3616	45	50	0
1	2.35	29727	46	50	0
2	2.35	3701	46	50	0
1	2.4	29791	47	52	0
2	2.4	3786	47	52	0
1	2.45	29924	49	52	0
2	2.45	3871	48	52	0
1	2.5	29988	50	53	0
2	2.5	4041	50	53	0
1	2.55	30052	51	53	0
2	2.55	4126	51	53	0
1	2.6	30116	52	51	0
2	2.6	4211	52	51	0
1	2.65	30180	53	51	0
2	2.65	4296	53	51	0
1	2.7	30244	54	53	0
2	2.7	4381	54	53	0
1	2.75	30372	56	53	0
2	2.75	4466	55	53	0
1	2.8	30372	56	53	0
2	2.8	4636	57	52	0
1	2.85	30500	58	52	0
2	2.85	4636	57	52	0
1	2.9	30564	59	51	0
2	2.9	4806	59	51	0
1	2.95	30633	60	51	0
2	2.95	4891	60	51	0
1	3	30761	62	51	0
2	3	4976	61	51	0
1	3.05	30761	62	51	0
2	3.05	5061	62	51	0
1	3.1	30889	64	50	0
2	3.1	5146	63	51	0
1	3.15	30953	65	50	0
2	3.15	5316	65	50	0
1	3.2	31019	66	54	0
2	3.2	5401	66	54	0
1	3.25	31085	67	54	0
2	3.25	5486	67	54	0
1	3.3	31151	68	52	0
2	3.3	5571	68	52	0
1	3.35	31283	70	52	0
2	3.35	5656	69	52	0
1	3.4	31354	71	50	0
2	3.4	5826	71	50	0
1	3.45	31420	72	50	0
2	3.45	5911	72	50	0
1	3.5	31486	73	53	0
2	3.5	5996	73	53	0
1	3.55	31552	74	53	0
2	3.55	6081	74	53	0
1	3.6	31618	75	50	0
2	3.6	6166	75	50	0
1	3.65	31750	77	50	0
2	3.65	6251	76	50	0
1	3.7	31816	78	51	0
2	3.7	6421	78	51	0
1	3.75	31882	79	51	0
2	3.75	6506	79	51	0
1	3.8	31948	80	53	0
2	3.8	6591	80	53	0
1	3.85	32014	81	53	0
2	3.85	6676	81	53	0
1	3.9	32151	83	54	0
2	3.9	6761	82	54	0
1	3.95	32151	83	54	0
2	3.95	6846	83	54	0
1	4	32283	85	51	0
2	4	6931	84	54	0
1	4.05	32349	86	51	0
2	4.05	7101	86	51	0
1	4.1	32415	87	52	0
2	4.1	7186	87	52	0
1	4.15	32481	88	52	0
2	4.15	7271	88	52	0
1	4.2	32547	89	53	0
2	4.2	7356	89	53	0
1	4.25	32613	90	53	0
2	4.25	7441	90	53	0
1	4.3	32745	92	53	0
2	4.3	7526	91	53	0
1	4.35	32816	93	53	0
2	4.35	7696	93	53	0
1	4.4	32882	94	51	0
2	4.4	7781	94	51	0
1	4.45	32948	95	51	0
2	4.45	7866	95	51	0
1	4.5	33014	96	50	0
2	4.5	7951	96	50	0
1	4.55	33146	98	50	0
2	4.55	8036	97	50	0
1	4.6	33212	99	51	0
2	4.6	8206	99	51	0
1	4.65	33278	100	51	0
2	4.65	8291	100	51	0
1	4.7	33344	101	50	0
2	4.7	8376	101	50	0
1	4.75	33410	102	50	0
2	4.75	8461	102	50	0
1	4.8	33476	103	54	0
2	4.8	8546	103	54	0
1	4.85	33547	104	54	0
2	4.85	8631	104	54	0
1	4.9	33679	106	51	0
2	4.9	8716	105	51	0
1	4.95	33745	107	51	0
2	4.95	8886	107	51	0
1	5	33811	108	50	0
2	5	8971	108	50	0
1	5.05	33877	109	50	0
2	5.05	9056	109	50	0
1	5.1	33943	110	54	0
2	5.1	9141	110	54	0
1	5.15	34009	111	54	0
2	5.15	9226	111	54	0
1	5.2	34141	113	51	0
2	5.2	9311	112	51	0
1	5.25	34207	114	51	0
2	5.25	9481	114	51	0
1	5.3	34278	115	52	0
2	5.3	9566	115	52	0
1	5.35	34344	116	52	0
2	5.35	9651	116	52	0
1	5.4	34410	117	52	0
2	5.4	9736	117	52	0
1	5.45	34542	119	52	0
2	5.45	9821	118	52	0
1	5.5	34608	120	51	0
2	5.5	9991	120	51	0
1	5.55	34674	121	51	0
2	5.55	10076	121	51	0
1	5.6	34740	122	54	0
